unique_id,cntry,idno,dweight,pspwght,pweight,anweight,agea,gndr,eisced,eduyrs,hinctnta,domicil,brncntr,rlgdgr,uemp12m,health,sclmeet,vote,polintr,lrscale,trstprl,trstlgl,trstplt,trstprt,trstplc,trstep,stfdem,stfgov,ppltrst,pplfair,pplhlp,imbgeco,imueclt,imwbcnt,imdfetn,impcntr,gincdif,happy,stflife
HU_73136,HU,73136,0.79614586,0.64838314,0.38747352,0.25123128,38,2,4,12,5,4,1,1,6,1,3,1,3,2,4,4,2,4,3,3,4,1,2,4,3,3,2,3,3,3,2,9,9
HU_60936,HU,60936,0.781485,0.36288214,0.38747352,0.14060722,53,2,4,12,77,4,1,7,6,3,2,2,4,88,0,5,0,0,5,2,2,0,0,0,0,0,0,0,4,4,1,5,6
HU_72269,HU,72269,0.7841711,0.39448673,0.38747352,0.15285316,69,2,3,11,1,4,1,5,2,5,2,1,3,3,2,7,0,2,6,9,4,1,1,3,6,0,1,1,4,4,1,0,2
HU_72705,HU,72705,0.8177212,1.2881444,0.38747352,0.49912181,48,2,2,8,2,4,1,8,1,3,3,1,3,5,3,3,5,5,5,7,6,5,6,4,6,2,2,3,4,4,1,8,7
HU_69570,HU,69570,0.7841711,0.29360268,0.38747352,0.11376326,999,2,3,11,6,4,1,1,6,1,3,1,3,6,7,8,6,6,8,5,7,7,4,5,4,5,5,6,3,3,2,9,9
HU_67493,HU,67493,0.8177212,0.6890397,0.38747352,0.26698464,85,1,2,8,4,4,1,7,6,2,2,1,3,7,7,7,8,7,7,7,7,7,7,8,6,6,3,3,4,4,3,5,3
HU_61556,HU,61556,1.2890666,1.3318532,0.38747352,0.51605785,38,1,4,12,10,1,1,0,6,1,3,1,1,10,10,10,10,10,10,0,5,5,6,5,5,7,5,5,4,4,1,9,9
HU_78451,HU,78451,1.3121643,0.82668763,0.38747352,0.32031956,20,2,4,14,77,1,1,2,6,1,2,2,4,5,0,10,0,0,10,7,5,9,2,4,4,4,3,5,4,4,1,10,10
HU_53892,HU,53892,0.7841711,0.68863714,0.38747352,0.26682866,59,2,2,8,1,4,1,4,2,2,3,1,4,6,4,5,4,4,5,4,6,6,4,6,6,88,88,88,3,3,2,6,7
HU_68807,HU,68807,1.2845863,0.85072184,0.38747352,0.3296322,29,2,3,11,3,1,1,4,1,1,4,1,4,5,2,4,3,3,4,4,4,4,2,4,3,2,2,2,4,4,1,7,5
HU_69405,HU,69405,1.2967547,1.4189568,0.38747352,0.54980814,65,2,4,12,5,1,1,7,2,3,4,2,4,5,1,4,2,3,8,7,0,2,4,5,5,10,10,7,2,3,2,4,3
HU_65193,HU,65193,1.2884102,1.7756648,0.38747352,0.6880231,47,2,6,17,77,1,1,0,6,2,3,2,3,5,4,2,2,2,2,7,0,0,6,6,4,0,8,5,3,3,1,7,7
HU_71155,HU,71155,1.2776278,1.0673646,0.38747352,0.4135755,69,2,2,8,77,1,1,7,6,4,2,2,4,7,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,1,3,3
HU_78518,HU,78518,0.79614586,1.2730014,0.38747352,0.49325433,49,1,4,11,9,4,1,0,6,1,5,1,2,2,7,6,8,6,6,7,2,3,8,8,8,7,7,8,2,2,3,9,3
HU_62846,HU,62846,0.8094684,1.1853377,0.38747352,0.45928696,53,2,1,4,1,4,1,10,2,3,1,2,4,88,6,6,6,5,5,88,7,6,4,3,5,3,5,4,3,4,2,7,7
HU_76210,HU,76210,0.79614586,0.3867418,0.38747352,0.1498522,52,2,5,12,77,3,1,10,6,2,3,1,3,6,6,6,6,6,6,6,6,6,5,5,5,5,7,7,3,3,3,8,6
HU_63836,HU,63836,0.781485,0.48757112,0.38747352,0.1889209,69,2,3,11,6,4,1,5,6,3,2,1,4,4,0,6,0,0,5,0,2,2,2,6,2,1,4,3,4,4,2,7,6
HU_72742,HU,72742,0.781485,0.57609004,0.38747352,0.22321963,79,2,2,8,1,3,1,10,6,5,1,2,4,77,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,2,1,2
HU_54045,HU,54045,0.79973197,1.03629,0.38747352,0.40153494,34,2,2,8,4,4,1,7,6,2,6,1,3,5,0,5,0,0,10,8,2,2,0,0,0,0,1,1,4,4,2,10,7
HU_52633,HU,52633,1.3019409,0.89968234,0.38747352,0.34860307,78,1,3,18,88,1,1,5,6,4,3,1,1,5,3,5,2,3,1,3,2,3,2,2,2,3,3,88,4,4,2,5,5
HU_69400,HU,69400,1.3121643,2.9334846,0.38747352,1.1366476,18,1,2,10,88,1,1,0,6,1,4,3,4,5,0,0,0,0,0,0,5,5,7,6,5,5,5,5,4,4,1,9,5
HU_52035,HU,52035,0.79614586,1.0293343,0.38747352,0.39883977,58,2,2,8,77,4,1,7,2,2,6,1,2,4,5,7,4,4,8,5,4,4,4,5,5,5,5,5,3,3,1,8,7
HU_54222,HU,54222,0.8094684,0.717643,0.38747352,0.27806765,38,1,4,15,88,4,1,6,6,3,3,2,3,5,7,7,6,6,4,6,3,2,6,5,5,2,3,4,3,3,3,6,5
HU_71501,HU,71501,1.1946627,1.6464635,0.38747352,0.63796103,38,2,6,88,10,3,1,0,6,2,3,1,3,7,6,5,6,5,7,6,7,6,7,6,8,4,5,6,3,3,2,7,6
HU_56533,HU,56533,1.3175237,1.1291513,0.38747352,0.43751624,64,1,3,10,3,3,1,0,6,3,2,1,2,0,5,3,5,5,5,5,0,0,0,0,0,4,7,5,4,3,1,4,5
HU_75784,HU,75784,1.2790309,0.67307705,0.38747352,0.26079953,43,2,4,12,8,1,1,5,6,3,6,1,3,3,8,6,8,8,7,8,5,5,8,7,7,8,6,8,4,4,3,6,7
HU_67316,HU,67316,0.8094684,0.49111554,0.38747352,0.19029427,62,2,4,12,88,4,1,5,6,3,6,1,2,4,0,5,0,0,5,3,0,0,8,8,8,3,3,5,8,4,2,5,5
HU_83850,HU,83850,1.2889011,0.67827106,0.38747352,0.26281208,38,2,4,12,5,1,1,2,6,1,4,1,1,10,10,10,10,10,10,77,8,8,2,4,4,1,1,4,4,4,1,10,9
HU_62081,HU,62081,1.272023,1.6949831,0.38747352,0.65676105,16,2,2,8,1,1,1,2,6,2,2,3,3,7,3,3,3,5,5,5,4,5,4,5,4,5,5,4,3,4,3,4,6
HU_68239,HU,68239,1.2581804,0.56813854,0.38747352,0.22013864,53,2,3,11,3,1,1,0,2,4,2,2,4,5,2,1,0,0,5,5,0,0,2,2,2,2,3,2,4,4,1,6,5
HU_83961,HU,83961,1.2855159,0.6764897,0.38747352,0.26212186,43,2,4,12,9,1,1,8,6,1,6,1,2,0,3,2,3,6,4,4,0,0,9,8,8,9,8,8,2,2,2,8,2
HU_78495,HU,78495,1.2791057,1.9315927,0.38747352,0.748441,22,2,2,9,3,1,1,2,2,2,3,1,3,5,4,5,3,3,4,88,5,4,4,3,5,4,4,4,3,3,2,6,5
HU_86448,HU,86448,1.3352815,2.16417,0.38747352,0.83855855,33,2,5,14,77,3,1,2,6,2,4,1,2,3,1,1,1,3,2,6,0,0,4,5,5,6,7,6,2,2,1,8,8
HU_85229,HU,85229,0.781485,0.6697525,0.38747352,0.25951135,68,1,3,11,1,4,1,6,6,3,2,1,3,5,8,8,6,5,8,4,8,5,3,3,6,6,7,7,3,3,3,8,8
HU_78904,HU,78904,0.79973197,0.999579,0.38747352,0.3873104,72,1,7,18,1,4,2,5,6,3,5,1,1,8,0,1,0,5,10,0,5,5,0,2,0,7,5,7,3,4,1,5,5
HU_73787,HU,73787,1.2790667,4.0000634,0.38747352,1.5499187,48,2,5,13,77,1,1,0,6,2,2,1,2,7,7,7,7,7,7,6,6,6,4,4,4,3,3,4,4,4,2,8,8
HU_50346,HU,50346,1.2366154,0.4630031,0.38747352,0.17940144,44,2,5,12,5,3,1,1,6,2,4,1,3,1,3,2,1,3,3,5,2,1,4,3,4,3,4,5,2,2,2,6,6
HU_76608,HU,76608,1.2557173,0.5830915,0.38747352,0.22593251,46,2,4,12,77,3,1,0,6,3,2,1,2,5,4,5,3,2,4,1,1,3,5,5,3,2,5,5,4,4,1,8,5
HU_67395,HU,67395,0.79973197,0.48520827,0.38747352,0.18800536,66,2,3,11,3,4,1,2,2,3,2,1,2,2,6,4,3,2,5,3,4,3,2,4,2,2,3,3,4,3,2,4,3
HU_86068,HU,86068,0.7841711,0.57644427,0.38747352,0.22335689,49,1,4,12,7,4,1,2,6,2,4,1,4,4,4,5,4,4,3,5,6,4,4,4,5,4,5,6,4,4,2,6,3
HU_74643,HU,74643,1.2885581,1.4186445,0.38747352,0.5496872,61,2,6,17,5,1,1,6,6,2,2,1,1,9,10,10,10,10,10,4,7,7,0,4,5,0,0,0,4,4,1,10,9
HU_81617,HU,81617,0.7841711,0.8126833,0.38747352,0.31489325,67,1,6,15,5,4,1,4,6,3,2,1,2,4,3,3,3,3,5,5,5,3,5,7,4,5,5,5,3,3,2,6,6
HU_67186,HU,67186,1.2890666,0.8121355,0.38747352,0.314681,20,2,4,12,77,1,1,1,6,1,5,1,1,0,0,0,0,0,0,10,0,0,0,5,6,4,4,3,4,4,1,9,9
HU_77454,HU,77454,0.79973197,0.3611236,0.38747352,0.13992582,48,2,5,15,9,4,2,8,6,2,4,1,2,8,8,8,5,5,8,3,7,7,3,5,3,1,1,1,4,4,3,8,7
HU_78642,HU,78642,1.3958613,1.0006413,0.38747352,0.38772202,81,2,2,8,77,3,1,8,6,4,1,1,4,5,4,7,4,5,10,3,9,8,2,8,6,5,6,5,4,4,1,5,7
HU_77735,HU,77735,0.79614586,0.8711723,0.38747352,0.33755618,74,2,4,12,9,4,1,9,6,2,3,1,2,7,7,6,5,6,6,4,8,8,9,2,2,8,6,5,2,3,2,8,8
HU_74041,HU,74041,0.79614586,0.59172493,0.38747352,0.22927774,57,2,3,11,9,4,1,9,1,2,3,1,3,0,8,9,9,9,9,2,3,3,1,1,0,3,2,7,2,2,2,9,2
HU_65094,HU,65094,0.79973197,0.2994289,0.38747352,0.11602077,45,2,4,12,8,4,1,1,6,2,2,1,3,6,6,6,7,7,7,7,6,7,6,6,6,2,5,3,3,3,2,8,8
HU_81713,HU,81713,1.2790667,2.0730593,0.38747352,0.80325556,22,2,4,12,77,1,1,0,6,1,4,1,3,77,7,7,6,6,7,7,6,6,4,4,3,4,5,5,3,3,1,9,8
HU_71226,HU,71226,0.79973197,0.48520827,0.38747352,0.18800536,74,2,4,12,3,4,1,6,6,2,2,1,3,3,7,6,4,6,8,88,5,5,3,5,4,5,4,5,3,3,1,7,6
HU_60058,HU,60058,1.304463,1.9607378,0.38747352,0.759734,65,1,3,11,6,1,1,8,6,2,5,1,1,10,7,9,8,6,9,7,8,8,3,4,3,3,4,7,4,4,3,5,7
HU_68047,HU,68047,1.3121643,1.2744437,0.38747352,0.4938132,57,1,3,11,77,1,1,0,2,2,3,1,1,10,10,10,10,9,10,2,9,8,0,3,3,0,0,4,4,4,1,8,9
HU_80313,HU,80313,0.781485,0.5100604,0.38747352,0.1976349,72,2,4,15,88,4,1,5,6,4,6,1,1,5,5,5,5,2,5,0,10,5,0,5,1,0,2,88,4,4,4,10,5
HU_74711,HU,74711,0.79973197,0.4023148,0.38747352,0.15588634,79,2,3,11,3,4,1,7,6,2,2,1,2,8,6,6,7,5,6,0,9,9,2,4,4,7,5,5,3,2,4,7,9
HU_66765,HU,66765,1.2498883,1.3760705,0.38747352,0.53319085,58,2,7,22,8,1,1,8,6,2,3,1,3,0,6,6,5,7,6,6,4,4,8,6,6,6,5,5,3,3,2,7,4
HU_82142,HU,82142,0.7872055,0.6782125,0.38747352,0.2627894,29,1,3,11,77,4,1,4,6,1,2,2,3,5,4,8,2,1,9,7,1,4,5,5,1,0,1,0,4,4,1,7,7
HU_67380,HU,67380,1.2916256,1.9284074,0.38747352,0.7472068,53,2,6,16,7,1,1,5,6,2,5,1,1,0,77,9,0,0,8,6,2,1,4,5,5,0,1,4,4,4,1,10,10
HU_68608,HU,68608,0.8094684,1.0664076,0.38747352,0.41320467,37,2,6,16,6,4,1,77,6,2,3,8,4,5,1,1,3,1,2,0,4,4,2,3,2,2,2,2,3,3,3,6,4
HU_52449,HU,52449,1.2776278,1.2827863,0.38747352,0.4970457,28,1,4,12,77,1,1,0,6,2,4,1,2,0,4,3,4,4,5,7,3,2,4,3,5,7,7,7,2,2,2,8,8
HU_60369,HU,60369,1.2500871,0.96403646,0.38747352,0.37353858,84,2,2,8,2,3,1,8,6,4,2,2,4,88,0,0,0,0,5,0,3,0,0,4,2,3,3,3,4,4,2,2,3
HU_74434,HU,74434,0.8177212,0.73313254,0.38747352,0.28406945,59,1,4,12,77,4,1,5,6,2,2,2,4,77,1,0,0,0,88,0,0,0,3,5,5,0,0,1,4,8,1,88,7
HU_74928,HU,74928,0.7872055,0.69130194,0.38747352,0.2678612,61,2,2,8,1,4,1,9,2,4,7,2,4,5,5,10,3,3,10,88,88,1,3,3,2,1,1,1,4,4,1,4,4
HU_65455,HU,65455,1.2878537,0.8899477,0.38747352,0.34483117,74,1,3,11,77,1,1,0,2,3,2,1,3,5,6,6,3,3,6,3,5,5,3,3,3,3,3,3,3,3,2,6,5
HU_71796,HU,71796,1.2208759,1.0174934,0.38747352,0.39425173,61,1,4,14,77,3,2,0,6,2,4,2,3,3,2,2,2,1,2,5,2,3,2,0,0,4,4,3,4,3,1,10,7
HU_76642,HU,76642,0.781485,1.5416205,0.38747352,0.5973371,15,1,2,8,88,4,1,0,6,1,6,3,4,88,0,0,0,0,0,0,88,88,7,4,5,5,5,5,3,3,2,10,10
HU_52317,HU,52317,1.2790309,0.9043512,0.38747352,0.35041213,77,2,4,12,8,1,1,8,6,2,4,1,1,10,10,6,8,8,8,7,10,10,10,10,10,7,8,6,2,3,3,8,10
HU_60741,HU,60741,1.3111435,0.725279,0.38747352,0.2810264,47,2,3,12,6,3,1,0,6,2,4,1,3,1,1,6,4,2,8,3,2,1,8,7,5,7,4,7,3,3,2,9,8
HU_57909,HU,57909,0.79973197,1.272054,0.38747352,0.49288723,19,1,2,10,4,4,1,2,1,1,5,3,4,5,7,7,6,4,6,2,5,6,10,8,6,6,7,6,2,2,3,7,4
HU_55550,HU,55550,1.3152742,2.043721,0.38747352,0.79188776,27,1,3,12,4,3,1,3,6,1,2,1,1,77,10,10,10,9,10,4,5,6,3,6,6,0,4,5,4,4,2,10,9
HU_69358,HU,69358,0.79614586,0.8711723,0.38747352,0.33755618,62,2,4,12,3,4,1,5,6,3,1,1,2,0,0,6,4,4,7,8,2,2,3,4,5,5,5,5,3,3,2,7,6
HU_81465,HU,81465,0.7841711,0.57644427,0.38747352,0.22335689,49,1,3,11,77,4,1,1,6,3,3,1,4,5,0,0,0,0,0,0,0,0,4,5,4,1,1,3,4,4,1,10,5
HU_57717,HU,57717,0.79973197,0.3611236,0.38747352,0.13992582,37,2,4,12,7,4,1,5,6,2,5,1,2,6,7,7,6,6,10,8,5,5,8,7,2,1,0,0,4,3,3,7,7
HU_74801,HU,74801,0.7841711,0.60473347,0.38747352,0.2343182,68,2,2,8,1,4,1,5,6,3,3,1,3,5,5,7,4,4,4,3,88,5,3,5,6,88,88,88,8,8,1,5,5
HU_65057,HU,65057,0.7841711,0.5601783,0.38747352,0.21705425,24,1,4,12,1,4,1,0,6,1,3,2,3,88,6,8,5,5,8,4,6,6,6,6,6,4,4,4,2,2,1,7,6
HU_70476,HU,70476,1.2855159,0.90893656,0.38747352,0.35218886,68,2,4,12,8,1,1,8,6,1,5,1,2,7,8,8,6,7,7,8,5,5,2,3,3,8,7,7,2,2,3,9,8
HU_56637,HU,56637,1.2791057,1.9097147,0.38747352,0.7399639,35,2,7,18,8,1,2,6,6,1,3,1,2,6,6,7,3,3,6,7,7,6,7,8,7,3,3,5,3,3,3,8,8
HU_82582,HU,82582,0.79973197,1.03629,0.38747352,0.40153494,16,2,2,10,3,4,1,5,6,1,4,3,3,88,6,6,6,5,7,2,7,7,4,4,3,6,5,5,8,8,1,7,7
HU_83271,HU,83271,1.2664669,1.0554894,0.38747352,0.4089742,65,1,3,11,6,3,1,9,6,3,2,1,2,5,5,6,9,9,10,9,3,3,8,8,9,2,3,3,4,4,2,8,5
HU_81867,HU,81867,0.8094684,0.36552015,0.38747352,0.14162938,999,2,5,12,7,4,1,9,6,1,3,2,2,6,7,7,7,8,7,8,6,5,8,9,8,1,1,1,4,4,2,9,5
HU_74296,HU,74296,0.79973197,0.3611236,0.38747352,0.13992582,45,2,3,10,5,3,1,8,6,3,4,1,3,5,2,2,2,2,2,3,5,3,2,6,3,2,2,4,3,3,2,3,6
NL_70221,NL,70221,1.0053298,0.58352023,0.8899064,0.5192784,75,1,5,16,7,4,1,1,6,3,6,1,2,4,5,4,4,4,5,0,3,1,6,6,5,0,3,8,3,4,4,7,5
NL_80351,NL,80351,1.0222778,1.1970122,0.8899064,1.0652288,25,2,3,4,6,3,1,7,6,2,5,2,4,88,88,6,5,5,6,5,8,88,3,4,5,6,8,9,2,2,2,8,9
NL_83597,NL,83597,0.9474674,0.76441234,0.8899064,0.6802555,51,1,7,18,5,4,1,0,6,1,6,1,3,6,6,5,5,7,7,4,6,4,5,9,8,4,7,5,1,1,2,9,8
NL_72135,NL,72135,0.996883,0.57861745,0.8899064,0.5149154,71,1,6,29,3,1,1,1,6,2,5,1,2,3,6,8,6,6,8,5,5,4,7,7,6,7,6,4,2,2,2,9,8
NL_61097,NL,61097,0.99584943,0.8306028,0.8899064,0.7391588,46,2,5,15,10,2,1,3,6,2,6,1,2,7,6,7,6,7,7,5,8,6,7,7,5,5,5,4,2,3,4,8,8
NL_65467,NL,65467,1.0744566,0.89616627,0.8899064,0.7975041,43,2,6,18,8,4,1,9,6,2,6,1,3,2,8,8,8,8,8,8,6,7,9,9,8,7,9,5,2,2,4,9,9
NL_56042,NL,56042,0.9748403,1.1414663,0.8899064,1.0157982,19,2,3,12,88,4,1,4,6,2,7,1,3,4,6,5,7,6,8,6,5,6,7,6,7,6,7,6,1,1,2,8,8
NL_51888,NL,51888,0.9528661,0.76876795,0.8899064,0.68413156,54,1,6,18,7,3,1,8,6,1,4,1,1,3,8,8,7,7,8,7,8,3,7,7,8,8,8,8,3,2,2,8,8
NL_85460,NL,85460,1.0134096,1.246588,0.8899064,1.1093466,31,1,7,21,7,3,2,5,1,1,6,1,1,7,7,7,1,2,1,5,7,6,5,5,3,7,8,5,2,2,5,7,7
NL_58243,NL,58243,1.0127593,1.2018685,0.8899064,1.0695505,65,2,3,15,6,4,1,3,2,3,5,1,3,3,6,6,7,7,7,2,6,5,7,8,8,5,6,6,2,2,1,8,7
NL_85431,NL,85431,0.996883,0.57861745,0.8899064,0.5149154,67,1,7,13,5,3,1,0,1,3,6,1,3,7,6,7,4,4,7,4,7,5,8,8,7,5,7,4,3,3,4,8,8
NL_74734,NL,74734,1.0318297,0.8606127,0.8899064,0.7658648,41,2,7,19,8,3,1,0,6,1,4,1,3,5,6,6,7,7,7,7,7,6,8,8,5,7,7,6,2,2,2,8,8
NL_60173,NL,60173,0.996883,0.96459466,0.8899064,0.858399,69,1,2,11,2,4,1,88,6,2,5,1,2,7,6,8,6,6,9,4,7,5,3,5,4,4,3,3,3,3,4,8,8
NL_55263,NL,55263,1.0196493,1.210045,0.8899064,1.0768268,77,2,3,9,5,4,1,5,6,2,5,1,3,5,0,2,3,3,7,3,3,2,7,7,8,3,88,6,2,2,4,8,8
NL_68211,NL,68211,0.9672266,0.80672956,0.8899064,0.7179138,40,2,6,15,9,4,1,2,6,1,6,1,2,5,3,6,5,2,6,88,8,6,7,8,4,3,7,5,3,3,2,8,8
NL_55526,NL,55526,1.0196493,0.9304859,0.8899064,0.82804537,87,2,2,10,88,4,1,2,6,3,6,1,2,4,4,4,4,3,6,6,88,5,6,5,3,5,6,5,3,3,1,7,8
NL_55624,NL,55624,1.0318297,1.130215,0.8899064,1.0057856,45,2,3,11,4,3,1,6,6,1,7,1,2,5,7,7,7,6,6,7,6,5,4,4,5,5,5,4,3,3,4,9,9
NL_54130,NL,54130,0.9748403,1.4648676,0.8899064,1.3035951,17,2,1,11,3,4,1,0,6,2,7,3,3,7,8,8,7,6,8,8,9,8,8,6,6,7,7,5,3,3,2,9,9
NL_81807,NL,81807,0.9895682,1.2886385,0.8899064,1.1467676,58,1,3,12,7,1,1,0,6,2,6,1,3,0,5,8,2,5,5,5,2,1,9,9,6,9,10,10,2,2,1,9,9
NL_73103,NL,73103,1.0127593,0.92419845,0.8899064,0.82245016,84,2,2,8,4,4,1,0,6,4,4,1,2,7,7,10,5,5,10,88,88,6,3,10,5,6,7,8,1,1,3,9,7
NL_56006,NL,56006,0.98657596,1.0503982,0.8899064,0.93475616,41,1,3,17,6,3,1,8,1,1,3,2,1,7,3,7,2,6,8,6,9,7,4,8,6,3,8,5,3,2,4,7,7
NL_50661,NL,50661,1.0134096,1.246588,0.8899064,1.1093466,34,1,7,22,9,1,1,5,2,1,4,1,2,3,8,10,7,6,9,7,8,4,8,8,6,7,7,6,2,2,1,9,10
NL_78017,NL,78017,1.0053298,0.58352023,0.8899064,0.5192784,73,1,7,24,7,3,1,7,6,3,6,1,1,4,5,9,3,3,8,3,7,6,3,8,4,7,6,5,2,2,1,8,9
NL_60513,NL,60513,0.9895682,0.5743717,0.8899064,0.51113707,65,1,5,20,6,2,1,9,2,2,7,1,3,5,0,2,0,3,6,1,0,2,6,7,6,5,7,4,2,2,1,8,8
NL_58230,NL,58230,0.99124104,0.5753427,0.8899064,0.51200116,61,1,7,16,7,3,1,6,6,1,7,1,2,77,7,8,6,6,8,6,7,7,8,8,6,6,7,5,2,2,4,9,10
NL_78526,NL,78526,0.9873727,0.9553924,0.8899064,0.85020983,81,1,2,13,8,3,1,0,6,4,6,1,1,6,6,7,7,6,7,6,7,6,7,7,8,7,7,6,1,1,1,6,5
NL_60118,NL,60118,0.9873727,0.5730974,0.8899064,0.5100031,76,1,6,15,4,4,1,0,1,2,6,1,2,2,7,8,7,7,9,7,8,7,8,8,7,6,7,7,2,2,2,9,9
NL_78628,NL,78628,1.0422887,0.70635366,0.8899064,0.6285887,55,2,7,22,9,2,1,0,2,3,6,1,2,2,7,7,5,5,6,5,4,3,5,6,5,5,8,5,3,3,1,7,8
NL_53612,NL,53612,0.9492825,1.1677057,0.8899064,1.0391488,29,1,7,19,5,2,1,7,6,2,6,1,2,3,7,8,7,7,8,6,8,6,7,6,5,8,7,6,2,2,2,7,8
NL_66577,NL,66577,1.0559736,1.2364675,0.8899064,1.1003404,20,2,3,13,88,4,1,0,6,3,6,3,4,10,7,3,6,6,8,7,7,5,6,6,5,3,5,4,3,3,4,8,8
NL_62248,NL,62248,1.0196493,0.9304859,0.8899064,0.82804537,70,2,2,10,2,4,1,6,6,2,6,1,2,6,6,6,5,3,8,3,4,2,5,7,7,5,5,5,2,2,1,7,7
NL_82561,NL,82561,0.926864,0.628131,0.8899064,0.5589778,61,2,6,15,8,1,1,4,1,3,6,1,2,4,6,9,7,6,9,88,9,3,8,8,7,7,7,5,2,2,1,9,8
NL_69613,NL,69613,1.082278,1.4074552,0.8899064,1.2525034,16,1,2,10,9,4,1,0,6,2,5,3,4,7,88,88,4,4,8,6,6,4,7,7,6,5,5,4,3,3,1,7,7
NL_65492,NL,65492,1.082278,1.4074552,0.8899064,1.2525034,16,1,1,10,88,2,1,3,6,2,6,3,1,7,6,8,6,5,7,8,7,4,5,6,5,6,7,5,3,3,2,8,7
NL_66175,NL,66175,0.99878466,0.9114458,0.8899064,0.8111015,55,2,2,9,88,3,1,0,6,2,6,2,4,88,1,1,0,0,0,0,0,88,5,2,5,8,8,10,4,4,2,10,10
NL_64369,NL,64369,1.0318297,0.8606127,0.8899064,0.7658648,41,2,7,21,10,2,1,0,6,3,4,1,2,6,8,8,8,8,8,8,6,7,9,9,8,7,8,7,2,2,2,8,8
NL_71286,NL,71286,1.0035002,1.0684173,0.8899064,0.9507914,36,1,3,15,8,1,1,0,6,1,4,1,3,5,8,10,5,3,9,6,0,7,2,7,3,8,10,2,3,4,4,9,9
NL_77516,NL,77516,1.0007535,1.065493,0.8899064,0.9481891,44,1,3,13,7,3,1,0,6,2,6,1,3,5,5,6,5,6,7,6,6,6,6,7,7,7,7,6,2,2,2,8,8
NL_80478,NL,80478,1.0127593,0.68634176,0.8899064,0.61077994,90,2,5,10,3,1,2,2,6,3,1,2,2,88,6,5,6,4,3,88,4,8,5,0,0,1,0,2,8,4,4,5,88
NL_83864,NL,83864,1.0142426,1.3207701,0.8899064,1.1753619,71,1,3,15,5,1,1,0,6,2,6,1,2,5,5,5,5,5,8,4,5,5,5,5,4,7,7,7,2,2,2,9,9
NL_86245,NL,86245,1.0238738,0.934341,0.8899064,0.8314761,68,2,2,10,2,4,1,8,6,2,4,1,2,3,2,5,2,3,9,3,3,0,2,4,4,4,1,4,2,4,1,8,8
NL_76106,NL,76106,1.0007535,0.8074034,0.8899064,0.7185135,41,1,7,18,9,3,1,5,6,1,6,1,3,5,6,7,5,7,8,6,7,6,8,6,6,6,8,5,2,2,2,7,7
NL_81554,NL,81554,0.926864,0.628131,0.8899064,0.5589778,62,2,5,17,77,4,1,5,6,3,6,1,2,8,4,8,4,4,8,4,7,5,8,8,5,5,3,5,3,3,5,9,9
NL_56755,NL,56755,0.9528661,1.0145077,0.8899064,0.9028169,47,1,3,14,5,4,1,9,6,3,4,1,2,8,5,6,4,4,8,3,6,2,7,8,5,3,1,2,3,3,1,9,9
NL_85455,NL,85455,1.0238738,1.2150583,0.8899064,1.0812882,71,2,3,11,2,4,1,7,6,2,6,1,2,6,1,5,0,0,8,5,8,0,6,5,5,5,2,2,3,3,1,10,10
NL_64711,NL,64711,1.082278,1.5178643,0.8899064,1.3507572,23,1,3,16,7,4,1,3,6,1,7,1,2,5,7,6,7,6,5,7,7,7,6,2,5,5,7,6,2,2,2,7,7
NL_55852,NL,55852,1.0559736,1.1877166,0.8899064,1.0569566,24,2,6,17,2,1,1,1,6,2,7,1,3,3,7,9,6,7,8,7,8,7,7,8,8,7,9,8,2,2,2,9,9
NL_76922,NL,76922,1.0053298,0.97276795,0.8899064,0.86567247,90,1,2,10,77,4,1,10,6,2,6,1,2,5,1,4,2,2,7,6,6,5,7,7,8,6,6,3,3,3,3,8,8
NL_62025,NL,62025,0.9748403,1.4648676,0.8899064,1.3035951,17,2,1,11,88,4,1,3,2,2,6,3,3,3,4,5,6,5,7,5,5,5,6,5,4,6,7,6,1,1,2,6,6
NL_51760,NL,51760,1.0053298,0.58352023,0.8899064,0.5192784,68,1,6,17,5,3,1,3,6,2,6,1,1,7,4,6,4,6,7,6,3,3,6,8,6,7,7,4,3,3,2,8,8
NL_51764,NL,51764,1.0127593,1.2018685,0.8899064,1.0695505,77,2,4,12,3,4,1,7,6,2,5,1,1,5,6,8,5,5,7,5,6,4,6,7,5,6,6,7,2,2,1,8,8
NL_81782,NL,81782,1.0222778,1.1498169,0.8899064,1.0232295,25,2,7,19,88,4,1,0,6,2,6,1,2,7,7,8,7,7,9,8,6,7,8,8,7,7,8,6,2,2,3,7,7
NL_51150,NL,51150,1.0422887,0.8693361,0.8899064,0.7736278,49,2,7,18,6,4,1,0,6,2,4,1,2,3,5,6,5,5,7,7,7,4,7,8,6,5,7,5,2,2,2,7,7
NL_57276,NL,57276,1.0007535,0.8074034,0.8899064,0.7185135,40,1,6,18,6,4,1,10,6,2,6,1,2,6,7,8,7,6,7,6,8,6,7,9,6,6,6,5,1,1,3,8,7
NL_71754,NL,71754,1.0127593,0.92419845,0.8899064,0.82245016,81,2,2,10,2,1,2,10,1,3,6,1,1,6,7,9,7,7,6,6,7,7,5,5,5,5,3,3,2,2,3,8,8
